tenant_id,company_name,industry,investment_usd,employee_count,land_needed_ha,power_requirement_kw,water_requirement_m3,export_oriented,preferred_region,budget_min_etb,budget_max_etb,chosen_park_id,chosen_park_name,match_score,placement_successful,satisfaction_rating,placement_date
TEN37625,Blue Nile Automotive Factory,automotive,10264427,722,8.64,509.5,354.1,True,any,96997.00309487122,286166.0718713411,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.7,2024-10-02 16:12:18.970474
TEN17827,Axum Leather Group,leather,8870278,71,4.97,64.3,23.8,True,any,77773.46671849415,179077.47237711583,bole_lemi,Bole Lemi Industrial Park,100.0,True,5.0,2024-12-17 16:12:18.970474
TEN89788,Gondar Pharmaceutical Textile Mill,pharmaceutical,16464811,387,6.77,576.9,43.5,False,any,158399.5063304514,426596.4409729644,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-10-22 16:12:18.970474
TEN70752,Bole Steel Group,steel,8833163,1752,21.65,2330.1,842.7,False,Dire Dawa,83371.28243903622,244591.37443010806,dire_dawa_ftz,Dire Dawa Free Trade Zone,81.0,False,2.7,2025-05-11 16:12:18.970474
TEN84852,Merkato Footwear PLC,footwear,5709366,262,6.72,504.7,35.2,True,Oromia,52703.697072802446,134837.80375630638,bole_lemi,Bole Lemi Industrial Park,78.0,False,2.9,2024-04-27 16:12:18.970474
TEN11162,Piassa Textile PLC,textile,6148846,709,10.15,695.9,145.9,True,Amhara,61068.93029835916,152504.16486109825,bahir_dar,Bahir Dar Industrial Park,96.0,True,5.0,2025-10-20 16:12:18.970474
TEN26675,Sheba Food Processing International,food_processing,9751760,724,9.15,431.6,124.5,False,Amhara,81417.3529271792,279996.35410207015,adama,Adama Industrial Park,89.0,True,5.0,2025-07-05 16:12:18.970474
TEN43954,Axum Electronics PLC,electronics,7887157,931,12.42,524.1,360.2,True,any,73798.35847959867,225374.74680921444,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2025-01-16 16:12:18.970474
TEN19357,Bole Leather Textile Mill,leather,9005007,129,3.79,163.4,25.1,True,Amhara,74616.91947758765,209505.13863799235,bahir_dar,Bahir Dar Industrial Park,96.0,True,5.0,2024-03-13 16:12:18.970474
TEN13346,Blue Nile Coffee Processing Group,coffee_processing,5433559,531,8.61,393.2,62.6,False,any,45766.64628417064,125683.9665177197,jimma,Jimma Industrial Park,96.0,True,5.0,2024-01-11 16:12:18.970474
TEN20281,Nile Coffee Processing Industries,coffee_processing,6855875,270,6.94,148.2,105.4,True,any,62599.65615078851,205526.30984057923,jimma,Jimma Industrial Park,96.0,True,5.0,2025-09-07 16:12:18.970474
TEN48412,Sheba Electronics Factory,electronics,1362877,867,11.9,1290.8,267.2,True,Dire Dawa,11565.574136248199,37719.57553509979,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,5.0,2025-09-13 16:12:18.970474
TEN89327,Sheba Medical Enterprise,medical,7377413,505,7.18,519.1,152.6,False,any,70621.08479418013,164498.8478193287,hawassa,Hawassa Industrial Park,66.0,False,1.9,2024-11-18 16:12:18.970474
TEN85499,Meskel Footwear International,footwear,5366756,2680,30.88,2713.1,394.5,False,SNNPR,52395.00814077719,117966.88994686783,bahir_dar,Bahir Dar Industrial Park,74.0,True,3.9,2024-11-07 16:12:18.970474
TEN13136,African Food Processing Share Company,food_processing,9804287,883,12.53,1063.8,124.0,False,any,81030.03500502571,281077.1420357652,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2024-06-18 16:12:18.970474
TEN15929,Nile Medical Factory,medical,5422299,779,8.83,1438.1,357.8,False,any,53679.88229232811,157825.45938784332,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-09-08 16:12:18.970474
TEN87798,Harar Footwear International,footwear,13141796,951,13.46,1782.7,451.4,True,any,122203.05775742812,312692.55350858835,bole_lemi,Bole Lemi Industrial Park,85.0,True,4.8,2025-10-02 16:12:18.970474
TEN65927,Lalibela Medical Factory,medical,8776091,354,5.58,476.6,162.5,False,any,76949.95498497135,241983.17595091934,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-06-08 16:12:18.970474
TEN73784,Piassa Steel Industries,steel,23673459,1213,15.22,1726.4,169.6,True,Oromia,231306.2262306637,541762.0954280511,bole_lemi_ii,Bole Lemi II Industrial Park,78.0,False,2.8,2025-08-18 16:12:18.970474
TEN80756,Abyssinia Leather PLC,leather,9763765,261,6.88,426.0,29.0,False,any,87646.69966164915,275572.32842006226,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2024-10-30 16:12:18.970474
TEN68249,Bole Metal Enterprise,metal,13467709,1216,16.4,1146.0,174.9,False,any,114827.20965232125,385782.89484968665,debre_birhan,Debre Birhan Industrial Park,66.0,False,2.7,2025-10-21 16:12:18.970474
TEN51262,Ethiopia Medical Processing,medical,1747391,794,9.91,1000.9,167.1,False,Addis Ababa,14330.139720582969,47268.73835697348,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-04-08 16:12:18.970474
TEN44771,Meskel Garment Manufacturing,garment,11524096,2798,28.52,1973.5,700.9,False,any,103359.78232362794,252044.0632806009,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-10-11 16:12:18.970474
TEN44481,Merkato Electronics International,electronics,4093496,927,9.78,557.0,299.5,True,Amhara,37528.34408028865,107974.74274778078,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,4.6,2025-03-08 16:12:18.970474
TEN22652,Sheba Medical Share Company,medical,5400891,946,12.97,1168.6,333.0,False,Oromia,53608.36859474739,156454.00412251917,kilinto,Kilinto Industrial Park,89.0,True,4.9,2025-05-01 16:12:18.970474
TEN73404,Meskel Steel Group,steel,16824208,387,6.46,378.6,56.3,False,any,148456.90960412356,375997.5017164177,semera,Semera Industrial Park,81.0,True,4.9,2024-11-17 16:12:18.970474
TEN17160,Axum Garment Enterprise,garment,13948632,2503,26.98,3785.7,662.0,False,Oromia,131903.4767235443,326375.88814379176,bole_lemi_ii,Bole Lemi II Industrial Park,89.0,True,4.7,2025-07-23 16:12:18.970474
TEN59700,Nile Horticulture Factory,horticulture,2350788,261,7.38,370.6,60.5,False,Addis Ababa,23095.21592567623,65042.59090439215,bole_lemi,Bole Lemi Industrial Park,66.0,True,3.8,2025-01-04 16:12:18.970474
TEN53450,Bole Horticulture Industries,horticulture,3133903,253,6.8,276.6,97.9,True,Oromia,28537.01466107937,70472.19420529403,adama,Adama Industrial Park,66.0,False,2.5,2024-07-19 16:12:18.970474
TEN42415,Ethiopia Leather Textile Mill,leather,7176281,563,9.69,317.2,120.1,True,any,68173.45516027075,201868.48613882804,bole_lemi,Bole Lemi Industrial Park,100.0,True,5.0,2025-04-08 16:12:18.970474
TEN81001,Horn Apparel Share Company,apparel,2239672,513,7.9,797.8,201.6,True,any,21213.60609052464,62545.5283438603,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-02-12 16:12:18.970474
TEN48173,Bole Steel Share Company,steel,6572491,1199,13.85,1424.8,167.7,False,Amhara,55501.4391228418,158155.8697603251,semera,Semera Industrial Park,74.0,True,4.4,2024-08-09 16:12:18.970474
TEN69279,Sheba Medical Group,medical,788778,441,9.38,701.8,211.9,False,any,7848.641774250837,18909.75848439799,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-03-22 16:12:18.970474
TEN74200,Sheba Beverage Share Company,beverage,2912081,390,8.04,765.9,53.9,True,any,24119.780109233197,76194.26361431375,adama,Adama Industrial Park,96.0,True,5.0,2025-05-16 16:12:18.970474
TEN88476,Bole Garment PLC,garment,5228258,2221,24.56,3577.5,963.3,True,any,44629.92539335423,115503.93980131857,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-03-13 16:12:18.970474
TEN65797,Nile Medical Processing,medical,8240538,379,7.48,482.0,168.1,False,Addis Ababa,68022.05628493101,165933.49377407422,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-09-15 16:12:18.970474
TEN11213,Lalibela Garment Share Company,garment,9307817,1937,20.64,3302.1,571.2,False,Amhara,82569.26117167242,213542.1395320564,bole_lemi_ii,Bole Lemi II Industrial Park,89.0,True,5.0,2024-12-25 16:12:18.970474
TEN71880,Piassa Pharmaceutical Industries,pharmaceutical,11737388,122,4.07,98.4,42.2,False,Oromia,115876.24794880167,343562.6889859287,kilinto,Kilinto Industrial Park,89.0,True,4.6,2024-07-22 16:12:18.970474
TEN36118,Blue Nile Automotive Corporation,automotive,26319682,170,4.07,123.3,21.6,False,SNNPR,234697.53036530822,551322.2129790781,semera,Semera Industrial Park,74.0,True,3.8,2024-03-29 16:12:18.970474
TEN65858,Lalibela Horticulture Factory,horticulture,4292145,954,11.59,497.2,168.9,True,any,39698.057140099816,103151.76271221007,hawassa,Hawassa Industrial Park,70.0,True,4.2,2025-10-22 16:12:18.970474
TEN53274,Axum Footwear Group,footwear,13258408,621,7.68,476.6,202.1,True,Amhara,123793.67365268654,327934.3700753035,bahir_dar,Bahir Dar Industrial Park,81.0,True,5.0,2025-10-08 16:12:18.970474
TEN65758,Meskel Footwear Factory,footwear,3765193,787,10.51,393.8,103.2,False,Amhara,32399.92494847171,103919.60644150985,bahir_dar,Bahir Dar Industrial Park,81.0,True,4.8,2024-01-17 16:12:18.970474
TEN93069,Axum Automotive Manufacturing,automotive,25921982,877,13.04,855.5,115.1,False,SNNPR,250918.36248357713,663728.6851638296,semera,Semera Industrial Park,74.0,False,2.7,2024-06-17 16:12:18.970474
TEN38020,Abyssinia Steel Processing,steel,28365997,1485,16.15,2671.8,656.6,False,Amhara,248157.42053898808,832029.2809380556,kombolcha,Kombolcha Industrial Park,66.0,True,3.8,2026-01-04 16:12:18.970474
TEN94105,Meskel Beverage Processing,beverage,2078878,386,8.46,723.3,116.2,True,Oromia,16813.621782181435,56036.13726528271,adama,Adama Industrial Park,96.0,True,5.0,2025-12-09 16:12:18.970474
TEN15006,Harar Automotive PLC,automotive,47428913,1394,16.49,1060.4,557.6,False,Addis Ababa,437571.60939142876,1286893.6534413733,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,4.9,2025-10-17 16:12:18.970474
TEN95865,Addis Steel Factory,steel,13014594,1858,19.33,2705.7,232.1,True,SNNPR,125910.30207341487,370685.5740589069,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.8,2024-05-19 16:12:18.970474
TEN29334,Axum Coffee Processing Share Company,coffee_processing,737753,578,10.51,638.6,251.5,False,Dire Dawa,6156.674542227325,15083.422273404727,jimma,Jimma Industrial Park,89.0,True,4.9,2024-03-30 16:12:18.970474
TEN21555,Blue Nile Textile Share Company,textile,5592983,1474,17.76,997.3,422.3,False,Amhara,46785.313660251406,116692.9847000061,kombolcha,Kombolcha Industrial Park,96.0,True,4.8,2025-07-20 16:12:18.970474
TEN94189,Abyssinia Textile Manufacturing,textile,11702951,1090,13.09,677.9,424.8,True,any,100890.83774863125,278449.53688634705,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-11-12 16:12:18.970474
TEN74210,Harar Medical Group,medical,3658231,905,10.78,722.9,445.0,True,Addis Ababa,31926.210148181413,101419.7186896557,kilinto,Kilinto Industrial Park,100.0,True,5.0,2025-07-19 16:12:18.970474
TEN99393,Lalibela Garment Industries,garment,7470648,2597,27.17,3513.9,1292.0,False,any,64877.81409069877,221765.47283112738,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-08-02 16:12:18.970474
TEN71242,Gondar Chemical Factory,chemical,9323419,182,4.42,99.6,26.6,False,SNNPR,85099.86914268303,247844.8954963835,bole_lemi,Bole Lemi Industrial Park,59.0,False,2.1,2026-01-01 16:12:18.970474
TEN81667,African Pharmaceutical PLC,pharmaceutical,17954995,265,4.66,390.0,37.1,False,Amhara,159404.7584343888,469812.6123079416,kilinto,Kilinto Industrial Park,89.0,True,5.0,2024-09-12 16:12:18.970474
TEN40710,Entoto Medical Share Company,medical,6761504,308,6.28,376.9,80.2,True,any,59785.02884297761,187569.01953008692,kombolcha,Kombolcha Industrial Park,66.0,True,3.5,2025-07-23 16:12:18.970474
TEN21848,Lalibela Beverage Manufacturing,beverage,9292694,957,10.96,1874.4,383.5,True,Addis Ababa,89237.54763963306,228480.72370779497,adama,Adama Industrial Park,89.0,True,4.6,2025-07-17 16:12:18.970474
TEN59054,Addis Beverage Enterprise,beverage,1848473,364,4.97,650.3,100.0,False,Dire Dawa,15376.817682932295,38816.33358941654,adama,Adama Industrial Park,89.0,True,4.7,2024-09-13 16:12:18.970474
TEN27501,Merkato Manufacturing Factory,manufacturing,8275970,901,12.69,1481.8,124.6,True,any,81071.75451619983,233365.0635243712,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-10-28 16:12:18.970474
TEN90028,Merkato Coffee Processing Share Company,coffee_processing,951244,550,7.0,777.0,223.9,True,Addis Ababa,8838.155006444455,20338.356766754252,jimma,Jimma Industrial Park,89.0,True,4.9,2025-01-27 16:12:18.970474
TEN33529,African Manufacturing Processing,manufacturing,3517812,719,9.61,666.8,183.1,False,Amhara,32943.18210725199,99702.97081799468,semera,Semera Industrial Park,89.0,True,5.0,2025-09-28 16:12:18.970474
TEN65372,Ethiopia Manufacturing Textile Mill,manufacturing,705092,872,9.94,604.4,264.0,False,Amhara,6240.037690137138,19334.08101839803,semera,Semera Industrial Park,89.0,True,5.0,2024-08-13 16:12:18.970474
TEN79692,Merkato Coffee Processing International,coffee_processing,8444805,849,12.19,1499.5,414.9,True,Amhara,68909.76268786425,169483.5821835947,semera,Semera Industrial Park,76.0,True,4.6,2024-10-01 16:12:18.970474
TEN99966,Harar Steel Textile Mill,steel,36189728,249,4.26,169.9,73.7,True,any,320329.9420553094,968073.8782438883,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.5,2025-03-15 16:12:18.970474
TEN79634,Merkato Coffee Processing Industries,coffee_processing,793919,477,7.28,451.5,54.5,True,any,6629.594644940383,20125.72915217347,jimma,Jimma Industrial Park,96.0,True,5.0,2025-04-03 16:12:18.970474
TEN20031,Gondar Coffee Processing Factory,coffee_processing,4595330,519,9.82,962.9,245.4,False,Addis Ababa,37114.52629132832,119908.40373207611,jimma,Jimma Industrial Park,89.0,True,4.6,2024-08-03 16:12:18.970474
TEN66811,Blue Nile Apparel Industries,apparel,11682742,1583,19.7,1794.8,172.5,False,Addis Ababa,106801.17684918863,349888.59074853896,hawassa,Hawassa Industrial Park,89.0,True,5.0,2024-01-30 16:12:18.970474
TEN46287,Entoto Garment International,garment,10618982,1732,19.95,2842.3,475.9,False,any,85923.32679289076,254714.40301719194,hawassa,Hawassa Industrial Park,96.0,True,4.8,2025-06-11 16:12:18.970474
TEN39468,Addis Textile Factory,textile,12026200,1897,20.05,1708.4,644.3,False,SNNPR,101526.56854834466,314050.536676207,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-11-05 16:12:18.970474
TEN29893,Piassa Agro Processing Enterprise,agro_processing,7026999,654,9.18,874.1,155.1,True,any,59176.28952213927,189569.13437508905,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-06-03 16:12:18.970474
TEN51331,Piassa Apparel International,apparel,9162761,2786,30.89,2836.0,509.9,False,Oromia,81867.07242713244,197540.01002220015,hawassa,Hawassa Industrial Park,89.0,True,5.0,2024-11-10 16:12:18.970474
TEN22711,Merkato Textile Industries,textile,10335505,1362,17.47,2702.9,340.7,False,Addis Ababa,87051.93130677535,218144.55511999188,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2024-11-25 16:12:18.970474
TEN97062,Gondar Horticulture Corporation,horticulture,6405993,468,8.56,527.6,159.0,True,Addis Ababa,58110.39024922767,153242.45840172961,bole_lemi_ii,Bole Lemi II Industrial Park,70.0,False,2.1,2024-10-06 16:12:18.970474
TEN99568,Blue Nile Pharmaceutical Processing,pharmaceutical,7960160,497,7.27,251.0,214.7,False,any,72917.57828383349,192484.62118916254,kilinto,Kilinto Industrial Park,96.0,True,4.8,2025-05-25 16:12:18.970474
TEN42760,African Footwear Group,footwear,11400536,2697,29.74,1674.2,885.2,False,Dire Dawa,105466.24736707096,306031.7770690145,bahir_dar,Bahir Dar Industrial Park,74.0,False,2.9,2024-03-11 16:12:18.970474
TEN32965,Meskel Manufacturing Industries,manufacturing,9078785,615,10.54,1091.9,101.2,True,any,78490.1672843961,208174.8982115445,bole_lemi_ii,Bole Lemi II Industrial Park,100.0,True,5.0,2024-02-09 16:12:18.970474
TEN42094,Piassa Metal Share Company,metal,16870074,645,11.33,806.5,93.2,False,SNNPR,135192.83602867063,342854.32119301305,semera,Semera Industrial Park,74.0,False,3.0,2024-12-11 16:12:18.970474
TEN13109,Piassa Apparel Enterprise,apparel,5362566,1908,23.56,2491.9,737.1,False,any,51778.29711583694,110457.39817489026,kombolcha,Kombolcha Industrial Park,96.0,True,5.0,2024-08-04 16:12:18.970474
TEN32145,Harar Metal Processing,metal,13325314,1027,11.24,1818.4,414.1,False,any,124099.63532582861,285421.5765499043,semera,Semera Industrial Park,81.0,True,4.3,2025-02-06 16:12:18.970474
TEN43806,Axum Apparel Group,apparel,12896436,2076,23.47,1800.1,423.5,True,Amhara,104093.44499960373,275986.436399052,kombolcha,Kombolcha Industrial Park,96.0,True,5.0,2024-06-11 16:12:18.970474
TEN98247,Lalibela Coffee Processing Manufacturing,coffee_processing,5385832,780,9.68,1227.5,255.1,True,any,51097.899771929515,145152.61659661154,jimma,Jimma Industrial Park,96.0,True,5.0,2024-03-28 16:12:18.970474
TEN63194,Meskel Medical Group,medical,4051099,78,3.9,56.4,8.2,True,Dire Dawa,39700.80267516439,120415.00088096589,kilinto,Kilinto Industrial Park,93.0,True,5.0,2024-07-23 16:12:18.970474
TEN54874,Sheba Coffee Processing Textile Mill,coffee_processing,8641073,437,7.79,789.3,128.0,False,Addis Ababa,72696.12460411896,185790.71865831708,jimma,Jimma Industrial Park,89.0,True,4.6,2025-06-22 16:12:18.970474
TEN78697,Sheba Coffee Processing Industries,coffee_processing,8206139,560,8.66,816.5,58.7,False,any,71615.96522782961,166817.71958634385,jimma,Jimma Industrial Park,96.0,True,5.0,2025-04-07 16:12:18.970474
TEN33944,Sheba Horticulture Industries,horticulture,9521597,597,10.4,1167.5,73.1,False,Oromia,89305.67575493391,233856.7114259756,adama,Adama Industrial Park,66.0,True,3.9,2025-10-08 16:12:18.970474
TEN72558,Piassa Chemical Share Company,chemical,4136374,425,8.83,297.0,94.0,True,Dire Dawa,37532.9087355248,115049.62707934302,kilinto,Kilinto Industrial Park,93.0,True,4.8,2025-09-12 16:12:18.976053
TEN66328,Blue Nile Metal Enterprise,metal,36946222,320,4.59,420.3,59.5,False,Dire Dawa,353013.45635743515,810895.223986915,bole_lemi_ii,Bole Lemi II Industrial Park,74.0,False,2.2,2024-11-19 16:12:18.976053
TEN42639,Gondar Food Processing Textile Mill,food_processing,3461713,604,8.02,739.9,129.0,False,Dire Dawa,32386.696763387663,86648.8323563864,dire_dawa_ftz,Dire Dawa Free Trade Zone,96.0,True,5.0,2025-07-07 16:12:18.976053
TEN98208,Lalibela Automotive Share Company,automotive,26421655,163,6.15,206.1,48.6,True,any,260268.90833499804,645533.4345775178,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.4,2025-09-20 16:12:18.976053
TEN37563,Horn Medical Factory,medical,5653966,268,5.44,262.6,83.7,True,Dire Dawa,47000.14976459505,156411.16741962088,kilinto,Kilinto Industrial Park,93.0,True,5.0,2025-08-02 16:12:18.976053
TEN71863,Lalibela Agro Processing Factory,agro_processing,8448628,628,9.72,1057.0,258.7,True,any,70038.8984710353,197167.50424743496,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-10-31 16:12:18.976053
TEN28340,Piassa Manufacturing Textile Mill,manufacturing,7498173,830,8.83,1585.3,101.4,False,any,60277.50717508061,202776.0099557773,semera,Semera Industrial Park,96.0,True,5.0,2024-12-23 16:12:18.976053
TEN67685,Axum Textile Share Company,textile,8172232,1518,19.24,1500.6,491.8,True,Dire Dawa,66594.32400968544,176554.3667672529,hawassa,Hawassa Industrial Park,93.0,False,3.2,2025-11-23 16:12:18.976053
TEN46181,Harar Manufacturing Enterprise,manufacturing,8671197,754,9.16,1493.2,252.2,True,Oromia,85387.11675460028,183051.638596159,dire_dawa_ftz,Dire Dawa Free Trade Zone,93.0,True,5.0,2024-11-12 16:12:18.976053
TEN82964,Entoto Footwear Textile Mill,footwear,10895341,816,10.0,652.8,110.3,True,Oromia,102188.93139949218,233211.24047723511,bole_lemi,Bole Lemi Industrial Park,78.0,False,2.8,2025-02-22 16:12:18.976053
TEN98823,Axum Coffee Processing Textile Mill,coffee_processing,7979960,976,13.62,802.5,223.0,True,SNNPR,73473.35729757338,234026.79049909732,jimma,Jimma Industrial Park,89.0,True,4.9,2024-08-29 16:12:18.976053
TEN52869,Meskel Garment Textile Mill,garment,2011437,2364,28.25,2998.5,251.7,False,Dire Dawa,18403.90620699567,52988.77021995562,hawassa,Hawassa Industrial Park,89.0,True,5.0,2025-09-16 16:12:18.976053
TEN19579,Bole Horticulture Textile Mill,horticulture,9115106,212,6.43,133.9,99.4,False,any,81410.93420448454,263367.8425430975,kilinto,Kilinto Industrial Park,66.0,True,3.4,2024-03-17 16:12:18.976053
TEN10832,Merkato Agro Processing PLC,agro_processing,9353571,564,9.66,907.6,270.4,False,Oromia,74988.28780320368,217225.86518661454,adama,Adama Industrial Park,96.0,True,5.0,2025-02-09 16:12:18.976053
TEN30002,Abyssinia Horticulture Manufacturing,horticulture,3861005,518,9.14,705.3,125.3,False,any,32479.887351998976,84231.17236946724,hawassa,Hawassa Industrial Park,66.0,True,4.1,2025-09-01 16:12:18.976053
TEN45530,Sheba Horticulture Industries,horticulture,1662105,406,6.03,395.0,78.0,True,Amhara,15864.278092505936,33695.79549134055,debre_birhan,Debre Birhan Industrial Park,66.0,True,4.2,2025-12-14 16:12:18.976053
TEN22170,African Metal Corporation,metal,18997858,1926,21.47,2253.8,500.1,True,Addis Ababa,186683.71350630897,517600.12545589055,bole_lemi_ii,Bole Lemi II Industrial Park,85.0,True,4.4,2024-08-27 16:12:18.976053
TEN24679,Piassa Coffee Processing PLC,coffee_processing,5816357,817,10.54,666.3,111.4,False,Dire Dawa,46615.258253200685,163056.43109057218,jimma,Jimma Industrial Park,89.0,True,4.8,2025-02-26 16:12:18.976053
TEN12077,Axum Apparel International,apparel,11938775,1978,21.63,3955.1,264.6,False,Amhara,116936.27048706426,244192.0615720647,hawassa,Hawassa Industrial Park,89.0,True,4.6,2025-08-03 16:12:18.976053
TEN64378,African Footwear Processing,footwear,13789067,2124,21.92,2961.5,390.7,False,Dire Dawa,115067.55755871633,404887.2142118068,semera,Semera Industrial Park,59.0,False,2.1,2025-01-01 16:12:18.976053
TEN91515,Gondar Leather PLC,leather,3224178,855,9.18,689.2,223.5,True,any,30844.220703951014,75174.3554196275,bole_lemi_ii,Bole Lemi II Industrial Park,100.0,True,5.0,2024-11-18 16:12:18.976053
TEN22074,Bole Garment Share Company,garment,7325627,2409,28.02,3815.3,404.5,True,SNNPR,60251.97210373719,181359.768919,ict_park,ICT Park,59.0,False,1.9,2024-05-02 16:12:18.976053
TEN97612,Blue Nile Textile Enterprise,textile,8990039,1475,17.36,2735.1,223.1,False,Dire Dawa,80780.92516799056,254516.03704482687,hawassa,Hawassa Industrial Park,89.0,True,5.0,2025-08-16 16:12:18.976053
TEN34199,Lalibela Medical Factory,medical,1878902,725,11.09,1142.5,154.4,False,Oromia,17700.98719199704,46261.36986846537,kilinto,Kilinto Industrial Park,89.0,True,5.0,2025-04-11 16:12:18.976053
TEN60466,Ethiopia Footwear Industries,footwear,8080336,1543,17.62,1107.6,608.8,False,any,80472.5610468404,162763.96395397306,bole_lemi,Bole Lemi Industrial Park,81.0,False,2.4,2024-11-29 16:12:18.976053
TEN38159,Piassa Agro Processing Group,agro_processing,8566089,111,3.79,112.8,39.0,False,Amhara,73031.12785348101,209000.83581972876,mekelle,Mekelle Industrial Park,89.0,True,5.0,2025-01-29 16:12:18.976053
TEN78035,Axum Agro Processing Share Company,agro_processing,4782961,290,4.93,524.3,118.6,False,Oromia,45743.80154341992,116059.24308283074,adama,Adama Industrial Park,96.0,True,4.9,2024-09-28 16:12:18.976053
TEN76155,African Leather Processing,leather,9735266,173,5.44,119.3,41.4,False,Addis Ababa,93848.48256084179,280923.1988929419,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2025-12-23 16:12:18.976053
TEN57534,Sheba Chemical Corporation,chemical,13876138,425,7.12,709.7,138.2,False,Dire Dawa,115636.89221896947,299551.1009336683,kilinto,Kilinto Industrial Park,89.0,True,5.0,2025-05-23 16:12:18.976053
TEN78386,Bole Footwear Enterprise,footwear,11228490,2415,26.56,1940.0,288.7,False,Amhara,100337.879771941,239854.00685640651,bole_lemi_ii,Bole Lemi II Industrial Park,74.0,True,4.4,2024-02-25 16:12:18.976053
TEN41780,Merkato Beverage Manufacturing,beverage,1620966,263,3.4,293.4,41.4,False,any,15062.290419427332,38757.2916184543,adama,Adama Industrial Park,96.0,True,4.9,2025-04-02 16:12:18.976053
TEN52922,Addis Footwear International,footwear,3071506,1844,22.21,2542.7,680.3,True,Oromia,25292.574244425632,70987.43621237928,bole_lemi_ii,Bole Lemi II Industrial Park,78.0,True,4.4,2024-03-04 16:12:18.976053
TEN54744,Axum Metal PLC,metal,13379514,761,10.55,1076.9,122.9,False,any,117244.72695861143,386817.3700112867,semera,Semera Industrial Park,81.0,True,4.6,2024-01-14 16:12:18.976053
TEN41626,Meskel Automotive Processing,automotive,24535855,1703,18.54,1114.7,849.9,False,Oromia,216979.1100265263,647270.5537038977,bole_lemi_ii,Bole Lemi II Industrial Park,74.0,False,2.7,2025-04-27 16:12:18.976053
TEN73641,Sheba Electronics Group,electronics,7540480,386,7.36,338.5,93.7,True,any,67788.55450270076,195380.2038918802,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2024-01-15 16:12:18.976053
TEN24129,Blue Nile Automotive Group,automotive,45710962,1298,17.25,1380.7,399.2,False,Dire Dawa,374364.8767714949,1356120.6409899704,dire_dawa_ftz,Dire Dawa Free Trade Zone,81.0,True,4.8,2024-05-01 16:12:18.976053
TEN14885,Merkato Steel International,steel,31423786,1819,21.92,1018.3,652.7,False,Dire Dawa,298173.1623183866,764162.7961439826,semera,Semera Industrial Park,74.0,True,3.7,2025-02-07 16:12:18.976053
TEN55095,Harar Leather Industries,leather,7414627,349,7.6,556.2,153.5,True,any,63419.26925415566,206401.6985873839,bole_lemi,Bole Lemi Industrial Park,100.0,True,5.0,2025-07-29 16:12:18.976053
TEN21648,Gondar Chemical Factory,chemical,20363592,335,6.77,539.7,134.4,False,Amhara,188013.0832767742,557933.7745658396,kombolcha,Kombolcha Industrial Park,66.0,True,3.6,2025-10-09 16:12:18.976053
TEN67379,Harar Manufacturing Manufacturing,manufacturing,8841509,370,7.08,604.9,66.9,False,Oromia,87695.53855448289,205367.0147695155,semera,Semera Industrial Park,89.0,True,5.0,2024-01-23 16:12:18.976053
TEN96925,Merkato Horticulture Textile Mill,horticulture,9893919,353,6.45,387.2,133.5,True,Dire Dawa,82035.73499206128,231533.92569223244,dire_dawa_ftz,Dire Dawa Free Trade Zone,70.0,True,3.9,2025-03-15 16:12:18.976053
TEN39421,Sheba Apparel Industries,apparel,4771935,1526,17.75,856.3,487.1,False,Amhara,46527.66376228695,116452.19740146048,hawassa,Hawassa Industrial Park,89.0,True,4.7,2025-12-19 16:12:18.976053
TEN86139,Merkato Automotive International,automotive,34457428,1866,21.03,2475.9,610.6,False,any,315316.9509375764,1000072.6433616347,semera,Semera Industrial Park,81.0,True,4.8,2025-01-02 16:12:18.976053
