id,assetCode,name,description,category,status,condition,parkId,parkName,location,purchaseDate,purchaseCost,currentValue,depreciationRate,manufacturer,model,serialNumber,maintenanceInterval,lastMaintenanceDate,nextMaintenanceDate,warrantyExpiry,age_days,maintenance_count,days_since_maintenance,failure_probability,createdAt,updatedAt
asset_0171,MAC-776722-981,ABB Machinery #172,ABB industrial machinery for manufacturing operations,machinery,operational,fair,kilinto,Kilinto Industrial Park,"Building B, Floor 3",2021-01-27T00:23:31.979425,415914,315829.54,5.41,ABB,ABB-716,SN6728465,90,2025-12-26T00:23:31.982399,2026-03-26T00:23:31.982399,2023-01-27T00:23:31.979425,1809,20,15,10.5,2021-01-27T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0172,SAF-854012-330,Generic Brand Safety Equipment #173,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,repair,good,kilinto,Kilinto Industrial Park,"Building A, Floor 3",2024-01-11T00:23:31.979425,8271,6713.47,9.91,Generic Brand,Generic Brand-825,SN4944844,180,2025-08-23T00:23:31.982399,2026-02-19T00:23:31.982399,2027-01-10T00:23:31.979425,730,4,140,7.2,2024-01-11T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0173,IT--691648-725,Lenovo It Equipment #174,Lenovo industrial it-equipment for manufacturing operations,it-equipment,operational,fair,hawassa-park,Bole Lemi Industrial Park,"Building A, Floor 1",2023-06-02T00:23:31.979425,7908,5192.11,14.89,Lenovo,Lenovo-104,SN9530116,365,2025-10-23T00:23:31.982399,2026-10-23T00:23:31.982399,2025-06-01T00:23:31.979425,953,2,79,10.26,2023-06-02T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0174,IT--275496-421,Cisco It Equipment #175,Cisco industrial it-equipment for manufacturing operations,it-equipment,operational,good,kombolcha,Bole Lemi Industrial Park,"Building A, Floor 2",2024-10-18T00:23:31.979425,7282,5555.49,19.76,Cisco,Cisco-835,SN7125404,365,2025-05-24T00:23:31.982399,2026-05-24T00:23:31.982399,2027-10-18T00:23:31.979425,449,1,231,7.12,2024-10-18T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0175,IT--941653-806,Cisco It Equipment #176,Cisco industrial it-equipment for manufacturing operations,it-equipment,operational,critical,kilinto,Kilinto Industrial Park,"Building C, Floor 3",2021-07-09T00:23:31.979425,6089,3897.97,9.42,Cisco,Cisco-117,SN9281809,365,2025-02-23T00:23:31.982399,2026-02-23T00:23:31.982399,2023-07-09T00:23:31.979425,1646,4,321,25.45,2021-07-09T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0176,FUR-997803-192,Generic Brand Furniture #177,Generic Brand industrial furniture for manufacturing operations,furniture,operational,excellent,kombolcha,Bole Lemi Industrial Park,"Building D, Floor 3",2024-07-15T00:23:31.979425,3482,2567.29,18.5,Generic Brand,Generic Brand-314,SN6170371,180,2025-07-16T00:23:31.982399,2026-01-12T00:23:31.982399,2027-07-15T00:23:31.979425,544,3,178,5.15,2024-07-15T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0177,IT--329263-591,Cisco It Equipment #178,Cisco industrial it-equipment for manufacturing operations,it-equipment,maintenance,good,bole-lemi,Kilinto Industrial Park,"Building D, Floor 2",2024-06-13T00:23:31.979425,3009,2763.5,5.25,Cisco,Cisco-546,SN3128594,365,2025-09-27T00:23:31.982399,2026-09-27T00:23:31.982399,2026-06-13T00:23:31.979425,576,1,105,7.16,2024-06-13T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0178,MAC-667981-682,Siemens Machinery #179,Siemens industrial machinery for manufacturing operations,machinery,repair,fair,kombolcha,Hawassa Industrial Park,"Building D, Floor 1",2023-06-22T00:23:31.979425,445155,382552.65,5.76,Siemens,Siemens-755,SN6048293,90,2025-12-30T00:23:31.982399,2026-03-30T00:23:31.982399,2026-06-21T00:23:31.979425,933,10,11,10.26,2023-06-22T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0179,FUR-780393-549,Generic Brand Furniture #180,Generic Brand industrial furniture for manufacturing operations,furniture,operational,good,bole-lemi,Kombolcha Industrial Park,"Building B, Floor 1",2023-05-29T00:23:31.979425,1271,830.57,14.99,Generic Brand,Generic Brand-933,SN7845984,180,2025-08-14T00:23:31.982399,2026-02-10T00:23:31.982399,2024-05-28T00:23:31.979425,957,5,149,7.26,2023-05-29T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0180,TOO-444435-906,Generic Brand Tool #181,Generic Brand industrial tool for manufacturing operations,tool,reserved,fair,hawassa-park,Kilinto Industrial Park,"Building C, Floor 2",2023-01-16T00:23:31.979425,389,325.08,5.84,Generic Brand,Generic Brand-499,SN7257512,180,2025-08-30T00:23:31.982399,2026-02-26T00:23:31.982399,2025-01-15T00:23:31.979425,1090,6,133,10.3,2023-01-16T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0181,FUR-798865-928,Generic Brand Furniture #182,Generic Brand industrial furniture for manufacturing operations,furniture,reserved,fair,kombolcha,Hawassa Industrial Park,"Building B, Floor 3",2024-12-25T00:23:31.979425,1946,1627.89,15.73,Generic Brand,Generic Brand-296,SN1776788,180,2025-08-29T00:23:31.982399,2026-02-25T00:23:31.982399,2026-12-25T00:23:31.979425,381,2,134,10.1,2024-12-25T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0182,OTH-645370-889,Generic Brand Other #183,Generic Brand industrial other for manufacturing operations,other,maintenance,poor,kombolcha,Kombolcha Industrial Park,"Building D, Floor 1",2021-08-31T00:23:31.979425,20108,8165.26,18.67,Generic Brand,Generic Brand-599,SN2963425,180,2025-12-05T00:23:31.982399,2026-06-03T00:23:31.982399,2024-08-30T00:23:31.979425,1593,8,36,15.44,2021-08-31T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0183,SAF-136386-296,Generic Brand Safety Equipment #184,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,operational,good,bole-lemi,Bole Lemi Industrial Park,"Building A, Floor 1",2023-07-06T00:23:31.979425,9911,7880.61,8.71,Generic Brand,Generic Brand-778,SN8143839,180,2025-11-04T00:23:31.982399,2026-05-03T00:23:31.982399,2024-07-05T00:23:31.979425,919,5,67,7.25,2023-07-06T00:23:31.979425,2026-01-10T00:23:31.982399
asset_0184,FUR-110814-837,Generic Brand Furniture #185,Generic Brand industrial furniture for manufacturing operations,furniture,maintenance,fair,bole-lemi,Kombolcha Industrial Park,"Building C, Floor 3",2022-05-12T00:23:31.979425,1673,1199.24,8.68,Generic Brand,Generic Brand-642,SN4613012,180,2025-08-16T00:23:31.982399,2026-02-12T00:23:31.982399,2024-05-11T00:23:31.979425,1339,7,147,10.37,2022-05-12T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0185,MAC-395633-926,Honeywell Machinery #186,Honeywell industrial machinery for manufacturing operations,machinery,operational,fair,bole-lemi,Kilinto Industrial Park,"Building B, Floor 2",2024-10-31T00:23:31.979425,396076,324432.97,15.39,Honeywell,Honeywell-514,SN1700757,90,2026-01-06T00:23:31.983042,2026-04-06T00:23:31.983042,2026-10-31T00:23:31.979425,436,4,4,10.12,2024-10-31T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0186,MAC-979164-340,ABB Machinery #187,ABB industrial machinery for manufacturing operations,machinery,operational,fair,hawassa-park,Kilinto Industrial Park,"Building C, Floor 2",2021-02-10T00:23:31.979425,494956,238700.11,13.79,ABB,ABB-418,SN5274517,90,2025-10-30T00:23:31.983042,2026-01-28T00:23:31.983042,2022-02-10T00:23:31.979425,1795,19,72,10.49,2021-02-10T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0187,TOO-519762-325,Generic Brand Tool #188,Generic Brand industrial tool for manufacturing operations,tool,operational,fair,bole-lemi,Bole Lemi Industrial Park,"Building A, Floor 1",2022-05-23T00:23:31.979425,3906,1779.21,19.45,Generic Brand,Generic Brand-847,SN3391029,180,2025-10-07T00:23:31.983042,2026-04-05T00:23:31.983042,2023-05-23T00:23:31.979425,1328,7,95,10.36,2022-05-23T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0188,UTI-997307-587,Grundfos Utility #189,Grundfos industrial utility for manufacturing operations,utility,operational,good,kombolcha,Hawassa Industrial Park,"Building C, Floor 3",2025-10-21T00:23:31.979425,95915,94122.4,8.16,Grundfos,Grundfos-250,SN9260553,90,2025-10-18T00:23:31.983042,2026-01-16T00:23:31.983042,2027-10-21T00:23:31.979425,81,0,84,7.02,2025-10-21T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0189,INF-460654-513,General Electric Infrastructure #190,General Electric industrial infrastructure for manufacturing operations,infrastructure,operational,excellent,bole-lemi,Bole Lemi Industrial Park,"Building A, Floor 3",2024-05-14T00:23:31.979425,815646,703258.74,8.55,General Electric,General Electric-293,SN9378953,180,2025-09-21T00:23:31.983042,2026-03-20T00:23:31.983042,2025-05-14T00:23:31.979425,606,3,111,5.17,2024-05-14T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0190,FUR-623575-868,Generic Brand Furniture #191,Generic Brand industrial furniture for manufacturing operations,furniture,maintenance,fair,kilinto,Bole Lemi Industrial Park,"Building A, Floor 2",2022-11-15T00:23:31.979425,2789,1932.88,10.98,Generic Brand,Generic Brand-405,SN7853429,180,2025-09-20T00:23:31.983042,2026-03-19T00:23:31.983042,2023-11-15T00:23:31.979425,1152,6,112,10.32,2022-11-15T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0191,VEH-177382-979,Hino Vehicle #192,Hino industrial vehicle for manufacturing operations,vehicle,operational,poor,kombolcha,Bole Lemi Industrial Park,"Building D, Floor 2",2025-08-22T00:23:31.979425,69785,66386.19,12.13,Hino,Hino-794,SN1388789,120,2025-11-18T00:23:31.983042,2026-03-18T00:23:31.983042,2028-08-21T00:23:31.979425,141,1,53,15.04,2025-08-22T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0192,UTI-790548-725,KSB Utility #193,KSB industrial utility for manufacturing operations,utility,reserved,good,bole-lemi,Bole Lemi Industrial Park,"Building C, Floor 1",2021-03-30T00:23:31.979425,45134,30675.75,7.76,KSB,KSB-251,SN2181503,90,2026-01-07T00:23:31.983042,2026-04-07T00:23:31.983042,2024-03-29T00:23:31.979425,1747,19,3,7.48,2021-03-30T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0193,INF-872517-259,General Electric Infrastructure #194,General Electric industrial infrastructure for manufacturing operations,infrastructure,repair,poor,kilinto,Kombolcha Industrial Park,"Building B, Floor 2",2021-03-27T00:23:31.979425,237235,102696.77,16.03,General Electric,General Electric-136,SN8960624,180,2025-12-24T00:23:31.983042,2026-06-22T00:23:31.983042,2024-03-26T00:23:31.979425,1750,9,17,15.48,2021-03-27T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0194,TOO-341661-864,Generic Brand Tool #195,Generic Brand industrial tool for manufacturing operations,tool,operational,fair,kombolcha,Kombolcha Industrial Park,"Building A, Floor 3",2021-06-09T00:23:31.979425,2181,1019.69,15.27,Generic Brand,Generic Brand-177,SN8649502,180,2025-10-08T00:23:31.983042,2026-04-06T00:23:31.983042,2023-06-09T00:23:31.979425,1676,9,94,10.46,2021-06-09T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0195,INF-634829-136,Caterpillar Infrastructure #196,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,operational,poor,kombolcha,Kilinto Industrial Park,"Building D, Floor 2",2023-04-29T00:23:31.979425,971016,768576.96,8.29,Caterpillar,Caterpillar-197,SN5809173,180,2025-08-03T00:23:31.983042,2026-01-30T00:23:31.983042,2024-04-28T00:23:31.979425,987,5,160,15.27,2023-04-29T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0196,UTI-784696-965,Wilo Utility #197,Wilo industrial utility for manufacturing operations,utility,maintenance,fair,kilinto,Kilinto Industrial Park,"Building D, Floor 2",2021-02-21T00:23:31.979425,58259,41028.04,6.93,Wilo,Wilo-848,SN5815934,90,2025-11-15T00:23:31.983042,2026-02-13T00:23:31.983042,2024-02-21T00:23:31.979425,1784,19,56,10.49,2021-02-21T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0197,TOO-975666-578,Generic Brand Tool #198,Generic Brand industrial tool for manufacturing operations,tool,operational,excellent,bole-lemi,Bole Lemi Industrial Park,"Building A, Floor 2",2025-07-21T00:23:31.979425,4026,3892.95,6.85,Generic Brand,Generic Brand-986,SN5087920,180,2025-12-19T00:23:31.983042,2026-06-17T00:23:31.983042,2028-07-20T00:23:31.979425,173,0,22,5.05,2025-07-21T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0198,TOO-776351-402,Generic Brand Tool #199,Generic Brand industrial tool for manufacturing operations,tool,operational,poor,hawassa-park,Kombolcha Industrial Park,"Building C, Floor 2",2021-10-12T00:23:31.979425,4374,3183.17,7.21,Generic Brand,Generic Brand-931,SN8768066,180,2025-08-10T00:23:31.983042,2026-02-06T00:23:31.983042,2022-10-12T00:23:31.979425,1551,8,153,15.42,2021-10-12T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0199,INF-448974-908,Komatsu Infrastructure #200,Komatsu industrial infrastructure for manufacturing operations,infrastructure,maintenance,poor,bole-lemi,Kombolcha Industrial Park,"Building B, Floor 1",2024-08-22T00:23:31.979425,754459,618396.32,13.37,Komatsu,Komatsu-410,SN1832584,180,2025-10-03T00:23:31.983042,2026-04-01T00:23:31.983042,2026-08-22T00:23:31.979425,506,2,99,15.14,2024-08-22T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0200,IT--923951-466,Lenovo It Equipment #201,Lenovo industrial it-equipment for manufacturing operations,it-equipment,operational,fair,kilinto,Kombolcha Industrial Park,"Building B, Floor 2",2024-04-20T00:23:31.979425,9562,8102.45,9.16,Lenovo,Lenovo-166,SN4859227,365,2025-12-18T00:23:31.983042,2026-12-18T00:23:31.983042,2027-04-20T00:23:31.979425,630,1,23,10.17,2024-04-20T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0201,SAF-313453-389,Generic Brand Safety Equipment #202,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,maintenance,good,hawassa-park,Kombolcha Industrial Park,"Building D, Floor 1",2021-07-07T00:23:31.979425,6361,3156.75,14.38,Generic Brand,Generic Brand-407,SN3034131,180,2026-01-01T00:23:31.983042,2026-06-30T00:23:31.983042,2024-07-06T00:23:31.979425,1648,9,9,7.45,2021-07-07T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0202,OTH-959810-209,Generic Brand Other #203,Generic Brand industrial other for manufacturing operations,other,operational,good,bole-lemi,Kilinto Industrial Park,"Building A, Floor 2",2025-02-24T00:23:31.979425,47147,39888.03,17.37,Generic Brand,Generic Brand-771,SN7581676,180,2025-12-29T00:23:31.983042,2026-06-27T00:23:31.983042,2027-02-24T00:23:31.979425,320,1,12,7.09,2025-02-24T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0203,FUR-410596-549,Generic Brand Furniture #204,Generic Brand industrial furniture for manufacturing operations,furniture,damaged,fair,kilinto,Kilinto Industrial Park,"Building A, Floor 2",2024-01-10T00:23:31.979425,565,471.12,8.68,Generic Brand,Generic Brand-403,SN5908163,180,2025-10-09T00:23:31.983042,2026-04-07T00:23:31.983042,2026-01-09T00:23:31.979425,731,4,93,10.2,2024-01-10T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0204,UTI-786255-233,KSB Utility #205,KSB industrial utility for manufacturing operations,utility,operational,excellent,kilinto,Kilinto Industrial Park,"Building B, Floor 2",2025-04-08T00:23:31.979425,25018,23914.13,5.78,KSB,KSB-533,SN5026348,90,2025-12-13T00:23:31.983042,2026-03-13T00:23:31.983042,2027-04-08T00:23:31.979425,277,3,28,5.08,2025-04-08T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0205,VEH-281364-341,Toyota Vehicle #206,Toyota industrial vehicle for manufacturing operations,vehicle,operational,good,kombolcha,Hawassa Industrial Park,"Building A, Floor 1",2021-09-23T00:23:31.979425,109256,77214.29,7.76,Toyota,Toyota-502,SN3417175,120,2025-09-22T00:23:31.983042,2026-01-20T00:23:31.983042,2022-09-23T00:23:31.979425,1570,13,110,7.43,2021-09-23T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0206,TOO-923782-515,Generic Brand Tool #207,Generic Brand industrial tool for manufacturing operations,tool,maintenance,poor,kombolcha,Bole Lemi Industrial Park,"Building A, Floor 1",2023-06-23T00:23:31.979425,1309,928.53,12.59,Generic Brand,Generic Brand-140,SN8923376,180,2025-11-14T00:23:31.983042,2026-05-13T00:23:31.983042,2025-06-22T00:23:31.979425,932,5,57,15.26,2023-06-23T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0207,FUR-592722-844,Generic Brand Furniture #208,Generic Brand industrial furniture for manufacturing operations,furniture,reserved,fair,kilinto,Hawassa Industrial Park,"Building A, Floor 3",2023-04-09T00:23:31.979425,1902,1104.09,17.9,Generic Brand,Generic Brand-909,SN5048022,180,2025-12-31T00:23:31.983042,2026-06-29T00:23:31.983042,2026-04-08T00:23:31.979425,1007,5,10,10.28,2023-04-09T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0208,OTH-739915-478,Generic Brand Other #209,Generic Brand industrial other for manufacturing operations,other,operational,good,kilinto,Kombolcha Industrial Park,"Building C, Floor 1",2025-02-16T00:23:31.979425,1497,1346.83,11.11,Generic Brand,Generic Brand-433,SN4640877,180,2025-09-10T00:23:31.983042,2026-03-09T00:23:31.983042,2026-02-16T00:23:31.979425,328,1,122,7.09,2025-02-16T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0209,TOO-417315-559,Generic Brand Tool #210,Generic Brand industrial tool for manufacturing operations,tool,operational,fair,kilinto,Kilinto Industrial Park,"Building B, Floor 1",2023-08-30T00:23:31.979425,1576,1169.77,11.84,Generic Brand,Generic Brand-451,SN7848233,180,2025-08-02T00:23:31.983042,2026-01-29T00:23:31.983042,2026-08-29T00:23:31.979425,864,4,161,10.24,2023-08-30T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0210,INF-630354-846,Komatsu Infrastructure #211,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,excellent,kilinto,Kombolcha Industrial Park,"Building A, Floor 3",2025-07-16T00:23:31.979425,356115,334437.26,12.09,Komatsu,Komatsu-649,SN6843473,180,2025-11-11T00:23:31.983042,2026-05-10T00:23:31.983042,2026-07-16T00:23:31.979425,178,0,60,5.05,2025-07-16T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0211,OTH-150500-304,Generic Brand Other #212,Generic Brand industrial other for manufacturing operations,other,operational,good,kombolcha,Kilinto Industrial Park,"Building B, Floor 2",2025-12-12T00:23:31.979425,26512,26203.97,13.69,Generic Brand,Generic Brand-955,SN9169722,180,2025-07-14T00:23:31.983042,2026-01-10T00:23:31.983042,2027-12-12T00:23:31.979425,29,0,180,7.01,2025-12-12T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0212,UTI-676968-360,Grundfos Utility #213,Grundfos industrial utility for manufacturing operations,utility,operational,fair,kilinto,Hawassa Industrial Park,"Building A, Floor 2",2021-01-30T00:23:31.979425,20000,15192.65,5.41,Grundfos,Grundfos-714,SN6421827,90,2026-01-07T00:23:31.983042,2026-04-07T00:23:31.983042,2023-01-30T00:23:31.979425,1806,20,3,10.49,2021-01-30T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0213,INF-946688-254,Caterpillar Infrastructure #214,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,repair,fair,hawassa-park,Kilinto Industrial Park,"Building B, Floor 1",2023-05-04T00:23:31.979425,230243,129523.29,19.26,Caterpillar,Caterpillar-984,SN7966744,180,2025-09-05T00:23:31.983042,2026-03-04T00:23:31.983042,2024-05-03T00:23:31.979425,982,5,127,10.27,2023-05-04T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0214,INF-518717-681,Komatsu Infrastructure #215,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,excellent,bole-lemi,Kilinto Industrial Park,"Building A, Floor 3",2024-10-07T00:23:31.979425,656520,604302.87,6.37,Komatsu,Komatsu-604,SN7961191,180,2025-11-12T00:23:31.983042,2026-05-11T00:23:31.983042,2025-10-07T00:23:31.979425,460,2,59,5.13,2024-10-07T00:23:31.979425,2026-01-10T00:23:31.983042
asset_0215,MAC-774383-207,ABB Machinery #216,ABB industrial machinery for manufacturing operations,machinery,operational,good,bole-lemi,Kilinto Industrial Park,"Building B, Floor 2",2023-11-15T00:23:31.979425,468644,297487.54,19.02,ABB,ABB-196,SN8619347,90,2025-12-06T00:23:31.983042,2026-03-06T00:23:31.983042,2026-11-14T00:23:31.979425,787,8,35,7.22,2023-11-15T00:23:31.979425,2026-01-10T00:23:31.983042
